id,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance
64852,Female,Loyal Customer,79,Business travel,Business,1850
10562,Female,disloyal Customer,26,Business travel,Business,429
99056,Male,Loyal Customer,56,Business travel,Business,419
71558,Female,Loyal Customer,40,Business travel,Business,2305
6043,Female,Loyal Customer,38,Business travel,Business,2029
41758,Female,Loyal Customer,58,Business travel,Eco Plus,230
3056,Female,disloyal Customer,41,Business travel,Business,340
119109,Male,Loyal Customer,32,Personal Travel,Eco,1107
102179,Female,disloyal Customer,17,Business travel,Eco,397
31283,Male,Loyal Customer,35,Personal Travel,Eco,770
53809,Male,Loyal Customer,44,Business travel,Business,3053
109353,Male,Loyal Customer,56,Business travel,Business,2731
22804,Female,Loyal Customer,37,Business travel,Business,302
110633,Male,Loyal Customer,39,Personal Travel,Eco,719
129619,Female,Loyal Customer,58,Business travel,Business,2291
56859,Male,Loyal Customer,51,Business travel,Business,2565
124525,Female,Loyal Customer,67,Business travel,Business,1276
13557,Male,Loyal Customer,47,Personal Travel,Eco,227
20675,Female,disloyal Customer,30,Business travel,Eco,522
74032,Male,Loyal Customer,65,Personal Travel,Eco,1471
42988,Male,Loyal Customer,40,Business travel,Business,2940
86634,Male,disloyal Customer,37,Business travel,Eco,746
82178,Male,Loyal Customer,7,Personal Travel,Eco Plus,311
92332,Female,disloyal Customer,27,Business travel,Business,2399
23038,Female,Loyal Customer,35,Personal Travel,Eco,1025
114101,Female,Loyal Customer,49,Business travel,Eco Plus,447
57508,Male,Loyal Customer,46,Business travel,Business,137
120813,Female,disloyal Customer,26,Business travel,Eco,666
120927,Female,disloyal Customer,27,Business travel,Business,992
44892,Male,disloyal Customer,66,Business travel,Eco,536
119334,Female,Loyal Customer,34,Personal Travel,Eco,214
104263,Female,disloyal Customer,27,Business travel,Eco,456
32561,Male,Loyal Customer,52,Business travel,Business,2353
3091,Female,disloyal Customer,17,Business travel,Eco,678
29587,Female,disloyal Customer,17,Business travel,Eco,1533
52397,Male,Loyal Customer,19,Personal Travel,Eco,493
116100,Female,Loyal Customer,52,Personal Travel,Eco,404
24128,Male,Loyal Customer,56,Personal Travel,Eco,779
41033,Male,Loyal Customer,26,Business travel,Business,1195
29827,Male,Loyal Customer,52,Business travel,Eco,95
98219,Male,Loyal Customer,43,Personal Travel,Eco,842
19811,Female,disloyal Customer,38,Business travel,Eco,413
105609,Male,Loyal Customer,70,Personal Travel,Business,842
28353,Female,Loyal Customer,54,Personal Travel,Eco,954
51564,Female,disloyal Customer,22,Business travel,Eco,370
79638,Male,Loyal Customer,46,Business travel,Business,2093
103362,Male,Loyal Customer,43,Business travel,Business,3887
114968,Male,Loyal Customer,40,Business travel,Business,373
129554,Male,Loyal Customer,25,Personal Travel,Eco,2342
24375,Female,disloyal Customer,20,Business travel,Eco,669
94503,Male,Loyal Customer,58,Business travel,Eco,677
109310,Female,Loyal Customer,28,Business travel,Business,1634
27596,Female,Loyal Customer,54,Personal Travel,Eco,987
88128,Female,Loyal Customer,35,Business travel,Business,3490
37308,Male,Loyal Customer,37,Business travel,Eco,1011
5369,Female,disloyal Customer,18,Business travel,Business,812
15689,Female,Loyal Customer,48,Business travel,Business,3281
14298,Male,Loyal Customer,41,Business travel,Business,395
98360,Male,disloyal Customer,27,Business travel,Eco,789
129105,Female,Loyal Customer,21,Personal Travel,Eco,2342
14145,Female,Loyal Customer,61,Personal Travel,Eco,528
87175,Male,disloyal Customer,35,Business travel,Business,946
70465,Female,Loyal Customer,54,Business travel,Business,3283
24717,Male,Loyal Customer,17,Personal Travel,Eco,549
15252,Female,Loyal Customer,20,Personal Travel,Eco,529
128555,Female,Loyal Customer,49,Business travel,Eco Plus,647
101929,Male,disloyal Customer,30,Business travel,Business,628
77354,Male,Loyal Customer,43,Business travel,Business,1587
1301,Female,Loyal Customer,11,Personal Travel,Eco,134
57666,Female,Loyal Customer,7,Personal Travel,Eco,200
126762,Male,Loyal Customer,54,Personal Travel,Eco,2402
50943,Female,Loyal Customer,34,Personal Travel,Eco,266
83711,Female,Loyal Customer,34,Business travel,Business,577
38106,Female,Loyal Customer,66,Business travel,Business,1185
53085,Male,Loyal Customer,48,Business travel,Business,2327
100827,Male,disloyal Customer,29,Business travel,Business,711
68384,Male,disloyal Customer,25,Business travel,Business,1045
105936,Male,disloyal Customer,21,Business travel,Eco,909
22134,Male,disloyal Customer,80,Business travel,Business,350
88723,Female,Loyal Customer,9,Personal Travel,Eco,581
72446,Female,Loyal Customer,64,Business travel,Business,1121
67589,Female,Loyal Customer,55,Business travel,Business,1438
5734,Female,Loyal Customer,17,Personal Travel,Eco Plus,196
105410,Male,Loyal Customer,61,Personal Travel,Eco Plus,369
111980,Female,Loyal Customer,22,Personal Travel,Eco,533
59658,Female,Loyal Customer,49,Personal Travel,Eco,965
101516,Female,Loyal Customer,65,Business travel,Business,345
13035,Female,Loyal Customer,48,Personal Travel,Eco,438
115033,Male,disloyal Customer,22,Business travel,Business,417
70321,Male,Loyal Customer,20,Personal Travel,Eco,1501
25725,Female,Loyal Customer,50,Personal Travel,Eco,432
109399,Female,Loyal Customer,43,Business travel,Business,1799
53721,Male,Loyal Customer,38,Personal Travel,Eco,1208
116010,Male,Loyal Customer,37,Personal Travel,Eco,373
72226,Female,disloyal Customer,24,Business travel,Eco,921
128004,Female,Loyal Customer,57,Personal Travel,Eco,1488
127295,Male,Loyal Customer,42,Business travel,Eco Plus,707
1014,Male,Loyal Customer,37,Business travel,Business,3222
26100,Female,Loyal Customer,70,Personal Travel,Eco,591
125935,Male,Loyal Customer,45,Personal Travel,Eco,951
91588,Female,disloyal Customer,36,Business travel,Business,1340
39821,Male,disloyal Customer,56,Business travel,Eco,132
27631,Female,Loyal Customer,25,Business travel,Eco Plus,978
3535,Female,Loyal Customer,55,Personal Travel,Eco,557
35416,Female,Loyal Customer,74,Business travel,Business,2762
39561,Female,Loyal Customer,31,Business travel,Business,3582
107021,Female,disloyal Customer,44,Business travel,Business,480
107040,Female,disloyal Customer,23,Business travel,Business,395
56992,Male,Loyal Customer,45,Personal Travel,Eco,2565
16241,Female,disloyal Customer,16,Business travel,Eco,631
69507,Male,disloyal Customer,51,Personal Travel,Eco,1746
93084,Female,Loyal Customer,59,Business travel,Eco,860
149,Male,Loyal Customer,37,Business travel,Business,3758
18364,Male,disloyal Customer,38,Business travel,Eco,169
90244,Female,Loyal Customer,43,Business travel,Eco,1121
597,Female,Loyal Customer,46,Business travel,Business,3100
100077,Male,Loyal Customer,47,Business travel,Business,289
41678,Female,Loyal Customer,46,Personal Travel,Eco,347
71422,Male,Loyal Customer,43,Business travel,Business,1803
30907,Male,Loyal Customer,31,Business travel,Business,896
4192,Female,disloyal Customer,26,Business travel,Business,427
59979,Male,Loyal Customer,67,Personal Travel,Eco,937
32166,Male,Loyal Customer,33,Business travel,Business,2653
117746,Female,Loyal Customer,8,Personal Travel,Eco,935
41966,Female,disloyal Customer,26,Business travel,Eco,525
83240,Female,Loyal Customer,41,Business travel,Business,1979
4283,Female,Loyal Customer,55,Personal Travel,Eco,502
77829,Male,Loyal Customer,19,Personal Travel,Eco,874
53443,Male,disloyal Customer,37,Business travel,Eco,2419
68072,Female,disloyal Customer,16,Business travel,Eco,813
55890,Female,disloyal Customer,38,Business travel,Business,473
54777,Male,Loyal Customer,61,Personal Travel,Eco Plus,964
68261,Female,Loyal Customer,53,Personal Travel,Eco,631
1274,Male,Loyal Customer,10,Personal Travel,Eco,113
67631,Male,Loyal Customer,53,Business travel,Business,1188
26244,Male,Loyal Customer,39,Personal Travel,Eco,270
48832,Male,Loyal Customer,65,Personal Travel,Business,421
72422,Male,Loyal Customer,39,Business travel,Business,985
13707,Female,Loyal Customer,63,Personal Travel,Eco Plus,300
29439,Female,Loyal Customer,51,Business travel,Business,421
8893,Female,Loyal Customer,20,Personal Travel,Eco,622
101743,Male,Loyal Customer,43,Business travel,Business,1590
48151,Male,Loyal Customer,33,Business travel,Business,1955
104735,Female,Loyal Customer,25,Business travel,Business,1342
40290,Female,Loyal Customer,26,Personal Travel,Eco,402
107543,Male,Loyal Customer,48,Business travel,Business,1680
30873,Female,disloyal Customer,48,Business travel,Eco,1506
44885,Male,Loyal Customer,36,Business travel,Eco,557
88018,Female,disloyal Customer,24,Business travel,Eco,545
28945,Female,Loyal Customer,46,Business travel,Business,2795
124544,Female,Loyal Customer,47,Personal Travel,Eco,1276
107296,Female,Loyal Customer,40,Personal Travel,Eco,307
26358,Male,Loyal Customer,31,Business travel,Business,2559
47633,Female,Loyal Customer,72,Business travel,Business,1235
31066,Female,Loyal Customer,67,Personal Travel,Eco,862
6049,Male,Loyal Customer,57,Personal Travel,Eco,691
64153,Male,Loyal Customer,28,Business travel,Business,989
10499,Male,Loyal Customer,51,Business travel,Business,3334
60917,Male,Loyal Customer,60,Business travel,Business,888
19157,Female,Loyal Customer,53,Business travel,Eco,304
68845,Female,Loyal Customer,34,Business travel,Business,2385
75517,Female,Loyal Customer,33,Business travel,Business,1774
66909,Female,Loyal Customer,23,Business travel,Business,2753
80354,Male,disloyal Customer,25,Business travel,Business,422
8826,Female,Loyal Customer,22,Personal Travel,Eco,522
69503,Male,Loyal Customer,65,Personal Travel,Eco Plus,1096
77508,Female,Loyal Customer,49,Business travel,Business,1587
70732,Female,disloyal Customer,21,Business travel,Eco,675
78121,Female,Loyal Customer,26,Personal Travel,Eco,1797
59562,Female,disloyal Customer,24,Business travel,Business,964
22603,Male,Loyal Customer,33,Business travel,Eco,223
118351,Female,Loyal Customer,57,Personal Travel,Eco,639
126212,Female,Loyal Customer,30,Business travel,Business,631
23446,Male,Loyal Customer,45,Business travel,Eco,576
14725,Female,Loyal Customer,22,Business travel,Eco Plus,479
49949,Male,Loyal Customer,65,Business travel,Eco,153
62593,Male,Loyal Customer,23,Business travel,Eco,346
69931,Male,Loyal Customer,66,Personal Travel,Eco Plus,1514
65412,Female,Loyal Customer,49,Business travel,Business,631
36923,Male,Loyal Customer,59,Personal Travel,Eco,740
120060,Male,Loyal Customer,52,Business travel,Business,683
122271,Female,Loyal Customer,33,Personal Travel,Eco,544
107660,Male,Loyal Customer,46,Business travel,Business,251
77169,Male,disloyal Customer,26,Business travel,Business,1355
2567,Female,Loyal Customer,40,Business travel,Business,3311
42962,Male,disloyal Customer,23,Business travel,Eco,391
11672,Female,disloyal Customer,23,Business travel,Eco,395
49042,Female,Loyal Customer,35,Business travel,Business,2008
39175,Male,Loyal Customer,43,Business travel,Business,237
84521,Male,Loyal Customer,28,Business travel,Business,2556
83953,Female,Loyal Customer,60,Business travel,Business,1715
75348,Male,Loyal Customer,50,Personal Travel,Eco,2615
20920,Female,disloyal Customer,52,Business travel,Eco,721
37665,Male,Loyal Customer,45,Personal Travel,Eco,1010
116281,Female,Loyal Customer,55,Personal Travel,Eco,446
128219,Female,Loyal Customer,53,Business travel,Eco,602
97197,Male,Loyal Customer,15,Personal Travel,Eco,1642
107613,Female,Loyal Customer,29,Business travel,Business,423
26248,Female,Loyal Customer,56,Business travel,Eco Plus,515
116479,Female,Loyal Customer,10,Personal Travel,Eco,342
11001,Male,Loyal Customer,46,Business travel,Eco,295
33596,Female,disloyal Customer,24,Business travel,Business,399
45024,Male,disloyal Customer,27,Business travel,Eco Plus,118
27598,Female,Loyal Customer,69,Personal Travel,Eco,679
41217,Male,Loyal Customer,10,Personal Travel,Eco,1174
126704,Female,Loyal Customer,58,Business travel,Business,2370
36785,Female,Loyal Customer,38,Business travel,Eco,1088
103781,Female,disloyal Customer,29,Business travel,Business,882
124371,Female,disloyal Customer,22,Business travel,Eco,808
94048,Female,Loyal Customer,39,Business travel,Business,3421
74169,Male,Loyal Customer,22,Personal Travel,Eco,592
94519,Female,disloyal Customer,30,Business travel,Eco,562
77201,Male,Loyal Customer,52,Business travel,Business,2994
114143,Male,Loyal Customer,29,Business travel,Business,967
68305,Female,Loyal Customer,37,Personal Travel,Eco,1797
84837,Male,Loyal Customer,19,Business travel,Eco,547
9051,Female,Loyal Customer,41,Business travel,Business,160
118526,Male,disloyal Customer,26,Business travel,Business,304
20030,Female,Loyal Customer,55,Business travel,Eco,528
38431,Male,disloyal Customer,15,Business travel,Eco,965
42067,Female,Loyal Customer,55,Personal Travel,Eco,241
75361,Female,Loyal Customer,61,Business travel,Eco Plus,986
10103,Male,Loyal Customer,41,Business travel,Business,3074
2789,Female,Loyal Customer,35,Business travel,Business,765
65273,Male,Loyal Customer,47,Personal Travel,Eco Plus,469
55130,Female,Loyal Customer,39,Personal Travel,Eco,1346
92911,Female,Loyal Customer,38,Business travel,Business,1522
100797,Female,Loyal Customer,45,Business travel,Business,748
67986,Female,Loyal Customer,54,Business travel,Eco Plus,835
40166,Male,disloyal Customer,46,Business travel,Eco,387
10623,Male,disloyal Customer,22,Business travel,Eco,216
47848,Male,Loyal Customer,67,Business travel,Business,1739
81242,Male,Loyal Customer,45,Business travel,Business,930
115451,Male,Loyal Customer,41,Business travel,Business,1631
115626,Female,Loyal Customer,58,Business travel,Eco,337
51729,Female,Loyal Customer,8,Personal Travel,Eco,493
77618,Female,disloyal Customer,24,Business travel,Business,731
2472,Female,Loyal Customer,25,Personal Travel,Eco,722
119333,Male,Loyal Customer,19,Personal Travel,Eco,214
6794,Male,Loyal Customer,44,Business travel,Eco,235
54493,Male,Loyal Customer,38,Business travel,Eco,925
88073,Male,disloyal Customer,37,Business travel,Business,406
42631,Male,Loyal Customer,33,Business travel,Business,481
87112,Female,Loyal Customer,54,Personal Travel,Eco,594
89525,Male,Loyal Customer,36,Personal Travel,Business,1047
61973,Male,Loyal Customer,39,Business travel,Business,2475
125520,Female,Loyal Customer,58,Business travel,Business,1595
86318,Male,Loyal Customer,40,Personal Travel,Eco Plus,226
100508,Female,Loyal Customer,49,Business travel,Business,3313
104551,Male,Loyal Customer,61,Business travel,Business,3960
10428,Female,Loyal Customer,52,Business travel,Business,308
98996,Male,Loyal Customer,9,Personal Travel,Eco,543
92413,Male,Loyal Customer,44,Business travel,Business,1947
5137,Female,Loyal Customer,70,Personal Travel,Eco,184
81315,Male,Loyal Customer,51,Business travel,Business,1299
127987,Male,Loyal Customer,15,Personal Travel,Eco,1149
24644,Male,Loyal Customer,29,Personal Travel,Eco Plus,526
87336,Female,Loyal Customer,47,Personal Travel,Business,425
46407,Female,Loyal Customer,61,Business travel,Business,458
23170,Male,Loyal Customer,14,Personal Travel,Eco,223
65396,Male,Loyal Customer,21,Personal Travel,Eco,631
28836,Male,Loyal Customer,46,Business travel,Business,3984
94140,Female,disloyal Customer,39,Business travel,Business,319
84068,Male,disloyal Customer,25,Business travel,Eco,757
